"","Countryname","Country","EMERGING_RISK_HEALTH_AV","EMERGING_RISK_MACRO_FISCAL_AV","EMERGING_RISK_FRAGILITY_INSTITUTIONS_AV","OVERALL_HEALTH_AV","OVERALL_FOOD_SECURITY_AV","OVERALL_MACRO_FISCAL_AV","OVERALL_SOCIOECONOMIC_VULNERABILITY_AV","OVERALL_NATURAL_HAZARDS_AV","OVERALL_FRAGILITY_INSTITUTIONS_AV","OVERALL_FLAGS_AV","OVERALL_FLAGS_AV_MED","EMERGING_RISK_FRAGILITY_INSTITUTIONS_MULTIDIMENSIONAL_SQ","EMERGING_RISK_HEALTH_SQ_ALT","OVERALL_HEALTH_FILTER_10","OVERALL_FOOD_SECURITY_FILTER_10","OVERALL_MACRO_FISCAL_FILTER_10","OVERALL_SOCIOECONOMIC_VULNERABILITY_FILTER_10","OVERALL_NATURAL_HAZARDS_FILTER_10","OVERALL_FRAGILITY_INSTITUTIONS_FILTER_10","OVERALL_FLAGS_FILTER_10","OVERALL_FLAGS_FILTER_10_MED","OVERALL_HEALTH_FILTER_7","OVERALL_FOOD_SECURITY_FILTER_7","OVERALL_MACRO_FISCAL_FILTER_7","OVERALL_SOCIOECONOMIC_VULNERABILITY_FILTER_7","OVERALL_NATURAL_HAZARDS_FILTER_7","OVERALL_FRAGILITY_INSTITUTIONS_FILTER_7","OVERALL_FLAGS_FILTER_7","OVERALL_FLAGS_FILTER_7_MED","OVERALL_HEALTH_FILTER_7_5","OVERALL_FOOD_SECURITY_FILTER_7_5","OVERALL_MACRO_FISCAL_FILTER_7_5","OVERALL_SOCIOECONOMIC_VULNERABILITY_FILTER_7_5","OVERALL_NATURAL_HAZARDS_FILTER_7_5","OVERALL_FRAGILITY_INSTITUTIONS_FILTER_7_5","OVERALL_FLAGS_FILTER_7_5","OVERALL_FLAGS_FILTER_7_5_MED","OVERALL_HEALTH_GEO","OVERALL_FOOD_SECURITY_GEO","OVERALL_MACRO_FISCAL_GEO","OVERALL_SOCIOECONOMIC_VULNERABILITY_GEO","OVERALL_NATURAL_HAZARDS_GEO","OVERALL_FRAGILITY_INSTITUTIONS_GEO","OVERALL_FLAGS_GEO","OVERALL_FLAGS_GEO_MED","UNDERLYING_RISK_HEALTH","UNDERLYING_RISK_FOOD_SECURITY","UNDERLYING_RISK_MACRO_FISCAL","UNDERLYING_RISK_SOCIOECONOMIC_VULNERABILITY","UNDERLYING_RISK_NATURAL_HAZARDS","UNDERLYING_RISK_FRAGILITY_INSTITUTIONS","UNDERLYING_FLAGS","UNDERLYING_FLAGS_MED","EMERGING_RISK_HEALTH","EMERGING_RISK_FOOD_SECURITY","EMERGING_RISK_SOCIOECONOMIC_VULNERABILITY","EMERGING_RISK_MACRO_FISCAL","EMERGING_RISK_NATURAL_HAZARDS","EMERGING_RISK_FRAGILITY_INSTITUTIONS","EMERGING_FLAGS","EMERGING_FLAGS_MED","EMERGING_RISK_FRAGILITY_INSTITUTIONS_MULTIDIMENSIONAL","H_coefvar","M_coefvar","Fr_coefvar","NH_coefvar","F_coefvar","S_coefvar","RELIABILITY_SCORE_UNDERLYING_RISK","RELIABILITY_SCORE_EMERGING_RISK"
"84","Kazakhstan","KAZ",1.34533457263237,9.29137323943663,NA,5.72074836710562,NA,8.13787219687805,5.71428571428572,2.5,0,1,2,1.74590245865098,7.47094152982825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71905331873011,NA,8.05570600490963,3.77964473009227,0,0,1,1.5,5.86,1.26794258373206,6.98437115431947,1.42857142857143,5,0,0,0,5.58149673421125,NA,10,9.29137323943663,0,0,1,1.5,3.04817539512355,1.35065964815858,NA,NA,NA,NA,0.598676231588465,0,0.4
"85","Malaysia","MYS",1.4115869879297,2.16109154929577,NA,4.82272,NA,1.08054577464789,5.03527875037605,6.75,5,0,1.5,2.1560969800068,5.59740015552807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.5,4.4650106382852,NA,0,4.39129529748218,6.74536878161602,0,0,0.5,3,2.3444976076555,0,2.57142857142857,6.5,0,0,0,6.64544,NA,7.49912892932354,2.16109154929577,7,10,1,2,4.64875418719443,1.18806172733784,NA,1.73205080756888,1.4142135623731,NA,1.0252345203914,0,0.4
"86","Nicaragua","NIC",0.9249473303192,3.4375,NA,8.25,4.89712918660287,4.90943422348019,8.57142857142857,4.66666666666667,0,2,2,1.36163490766575,7.93767220446827,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,5,0,0,10,0,0,1,1.5,8.06225774829855,4.51472868726541,4.6835834610292,8.45154254728516,0,0,2,2,6.5,6.79425837320574,6.38136844696038,7.14285714285714,9.33333333333333,0,0,1,10,3,10,3.4375,0,0,2,2,1.85404962177392,2.34383570725338,NA,NA,NA,NA,0.599517374976882,0,0.3
"87","Oman","OMN",3.17728878265926,2.46919014084507,NA,7.69,3.11483253588516,2.90238980337848,4.85714285714285,6.83333333333333,0,1,1.5,1.25354126095115,6.67856582580081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,1,7.3348483283569,3.11271508739733,2.86987885164798,4.35889894354067,6.83130051063973,0,1,1.5,5.38,3.22966507177033,3.33558946591189,2.71428571428571,6.66666666666667,0,0,0,10,3,7,2.46919014084507,7,0,1,2,1.57136569290699,0.702282603836216,NA,NA,1.4142135623731,NA,NA,0,0.3
"88","Palau","PLW",NA,NA,NA,4.81,NA,NA,NA,1.83333333333334,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,9.62,NA,NA,4,3.66666666666667,0,0,0.5,0,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0.2,0.8
"89","Poland","POL",1.17521168168053,0.444542253521117,NA,5.96689519051539,1.89473684210526,1.25322116367909,5.42857142857143,1.08333333333334,0,0,1,0.816541498907863,9.4940983674232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13032824608815,1.53896752812773,0.957393182218721,2.9277002188456,0,0,0,0.5,2.92,0.789473684210526,2.06190007383707,0.857142857142856,2.16666666666667,0,0,0,9.01379038103079,3,10,0.444542253521117,0,0,1,1.5,0.666740019438699,2.10225347630315,NA,NA,NA,NA,0.890506807388387,0,0.3
"90","Saint Lucia","LCA",NA,NA,NA,8.47,1,NA,6.61553078606015,1.33333333333334,0,1,1.5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,8.33066623986341,1,NA,6.29181164033444,0,0,1,1.5,6.94,NA,NA,4.57142857142857,2.66666666666667,0,0,0,10,1,8.65963300069173,NA,0,0,1,1.5,1,1.20492617007464,NA,NA,NA,NA,NA,0.2,0.4
"91","Solomon Islands","SLB",NA,NA,NA,9.74538461538462,NA,NA,7.76254213423955,4,5,2,2.5,3.16227766016838,8.16260773590352,0,0,0,0,0,0,0,0,10,0,0,10,0,0,2,2,10,0,0,10,0,0,2,2,9.74471059679992,NA,NA,7.74489194797227,0,0,2,2,9.86,9.13875598086125,NA,8.28571428571428,8,10,1,3,9.63076923076923,NA,7.23936998276483,NA,0,0,0,1,1,2,NA,NA,NA,NA,NA,0,0.6
"92","United Arab Emirates","ARE",2.02993924701143,0,NA,7.33,3.03827751196172,1.52012060054147,3.71428571428571,2.66666666666667,0,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82641926635041,2.32008084333654,0,1.73205080756888,0,0,0,0.5,4.66,1.07655502392344,3.04024120108294,0.428571428571429,5.33333333333333,0,0,0,10,5,7,0,0,0,1,1.5,1,0.848266176382491,NA,NA,NA,NA,NA,0,0.3
"93","Azerbaijan","AZE",0.87145502249738,9.73151408450705,NA,5.64361727099856,3.61722488038277,8.59791308458678,4.7502380952381,6.75,5,1,2.5,3.14083487001808,6.4243556423949,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,10,0,5,0,1,1.5,5.43608308625792,3.56417582090119,8.52285504881365,4.66552707174044,6.74536878161602,0,1,2,7.16,4.23444976076555,7.46431208466651,3.85714285714286,6.5,0,0,1,4.12723454199712,3,5.64333333333334,9.73151408450705,7,10,1,2,9.86484368072148,2.21488709634053,NA,1.73205080756888,1.4142135623731,NA,NA,0,0.3
"94","Bahrain","BHR",2.21565841483466,8.8512323943662,NA,8.06,2.76315789473684,7.2378854563512,2.35714285714286,0,0,2,2,1.72484842271296,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,7.82304288624318,1.62221421130762,7.05578468611805,2.26778683805537,0,0,2,2,6.12,0.526315789473683,5.62453851833621,1.71428571428572,0,0,0,0,10,5,3,8.8512323943662,0,0,1,1.5,2.97510208133539,1.12818145981595,NA,NA,NA,NA,NA,0,0.3
"95","Bangladesh","BGD",2.41166926156031,9.07130281690141,NA,7.79366745736288,NA,6.31727828514281,8.42857142857143,5,5,2,3.5,3.08615273861731,8.37102932999782,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,10,0,0,5,0,0,1,1.5,7.79093571516324,NA,5.68536312036519,8.28078671210825,0,0,2,2.5,8,8.03827751196172,3.5632537533842,6.85714285714286,10,0,1,2,7.58733491472576,NA,10,9.07130281690141,0,10,2,3,9.52433872607512,0.88677769057659,NA,1.73205080756888,NA,NA,NA,0,0.4
"96","Bhutan","BTN",0.163320558239826,10,NA,3.57076923076923,5.99282296650718,6.34168102387398,7.22584747396287,2.08333333333333,0,1,2,1.77827941003892,3.16227766016838,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0,10,0,0,1,1,2.67154233759049,5.91001096996205,5.18011780536695,7.2230031645572,0,0,1,2,5.94,6.98564593301436,2.68336204774797,7.42857142857143,4.16666666666667,0,0,0.5,1.20153846153846,5,7.0231235193543,10,0,0,1,1.5,3.16227766016838,2.44536191271236,NA,NA,NA,NA,NA,0,0.3
"97","Burundi","BDI",1.39300817550042,3.70158450704226,NA,9.83153846153846,7.46411483253589,6.85079225352113,9.65689837110499,2.16666666666667,7.38005706461916,4,4.5,6.47889972841807,6.5567105649671,0,0,0,0,0,0,0,0,10,0,0,10,0,0,2,2,10,0,0,10,0,0,2,2,9.83009507740231,7.0456474738209,6.084064847651,9.65080138755844,0,6.89935803480174,3,4,10,9.92822966507177,10,10,4.33333333333333,10,4,4.5,9.66307692307692,5,9.31379674220999,3.70158450704226,0,4.76011412923833,0,1,4.19761416908957,1.54428834452834,NA,1.73205080756888,NA,NA,NA,0,0.3
"98","Cambodia","KHM",1.52514075661116,10,NA,5.43554753107155,NA,7.35078759537288,4.14285714285714,4,0,1,1.5,1.77827941003892,5.31483153103147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1237622115529,NA,6.85680333008448,0,0,0,0,1,7.25,9.33014354066986,4.70157519074576,8.28571428571428,8,0,0,2,3.6210950621431,NA,0,10,0,0,1,1,3.16227766016838,0.806433378226795,NA,NA,NA,NA,NA,0,0.4
"99","China","CHN",NA,0,NA,7.18,NA,1.44628353433424,5.53394393447657,5,4.80501397631858,1,2,1.76068296648959,3.16227766016838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60302960768767,NA,0,5.2262203772537,0,0,0,1,4.36,2.91866028708134,2.89256706866847,3.71428571428571,10,0,1,1,10,NA,7.35360215466743,0,0,9.61002795263715,1,2,3.10000450848658,2.44892157837632,NA,1.73205080756888,NA,NA,1.53449209875768,0,0.4
"100","Comoros","COM",NA,NA,NA,5.01314,NA,NA,6.93224635390378,1.41666666666666,5,0,1.5,3.16227766016838,3.16227766016838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.5,0.512640224719051,NA,NA,6.73566041075133,0,0,0,0.5,10,8.22966507177034,NA,8.57142857142857,2.83333333333333,10,2,3,0.0262799999999999,NA,5.29306413637899,NA,0,0,0,0,1,2.30864986123042,NA,NA,NA,NA,NA,0,0.5
"101","Congo","COG",0.938346656280104,9.86355633802818,NA,7.18769230769231,NA,8.72238855542807,8.85714285714286,2.41666666666667,10,4,4,9.96571314901109,5.41172292274152,0,0,0,0,0,10,1,1,0,0,10,10,0,10,3,3,5,0,10,10,0,10,3,3.5,6.87642125169548,NA,8.64741569509747,8.7831006565368,0,10,3,3.5,9.28,10,7.58122077282796,7.71428571428572,4.83333333333333,10,2,3.5,5.09538461538462,NA,10,9.86355633802818,0,10,2,2.5,9.93154385683725,2.10249651637892,NA,1.73205080756888,NA,NA,NA,0,0.4
"102","France","FRA",1.57107567642462,2.90933098591549,NA,6.04547179700161,1.5,1.45466549295774,5.28571428571429,2,0,0,1,1.30601535525066,9.79333630281489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89666815140745,0,0,2.39045721866879,0,0,0,0,2.5,0,0,0.571428571428571,4,0,0,0,9.59094359400321,3,10,2.90933098591549,0,0,1,1.5,1.70567610815052,1.94696629717384,NA,NA,NA,NA,NA,0,0.3
"103","Gabon","GAB",0.967980893129387,3.17341549295775,NA,7.98940826245927,3.80143540669857,4.69432527047592,8.07142857142857,1.25,0,2,2,1.33469408076747,7.73228072752054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,1,7.73228072752053,2.56960518628779,4.44111733617549,7.83763812819726,0,0,2,2,10,6.60287081339713,6.21523504799409,6.14285714285714,2.5,0,1,1,5.97881652491855,1,10,3.17341549295775,0,0,1,1,1.78140828923572,2.25251952268443,NA,NA,NA,NA,NA,0,0.3
"104","Gambia","GMB",1.05535800338824,7.0906690140845,NA,9.56388130012959,6.25598086124402,7.32671526018033,8.28571428571428,5.25,10,4,5,9.17638874030704,2.27239630019113,0,0,0,0,0,10,1,1,10,0,10,10,0,10,4,4,10,0,10,10,0,10,4,4,9.55872920698131,6.12860576415551,7.32291189851847,8.18535277187245,4.94974746830583,10,4,4.5,9.25,7.51196172248804,7.56276150627616,9.57142857142857,3.5,10,1,3,9.87776260025919,5,7,7.0906690140845,7,10,1,3,8.42061103132338,2.15031664053361,NA,1.73205080756888,1.4142135623731,NA,NA,0,0.3
"105","Germany","DEU",1.13910415060581,0,NA,2.59465483709642,1.5,0,2.17571428571429,1.25,0,0,0,1,6.62518654393433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87388573273673,0,0,1.46969384566991,0,0,0,0,0.799999999999999,0,0,0.571428571428571,2.5,0,0,0,4.38930967419285,3,3.78,0,0,0,0,0,1,1.75189904399938,NA,NA,NA,NA,NA,0,0.3
"106","Kiribati","KIR",NA,NA,NA,9.23846153846154,NA,NA,NA,5.83333333333333,5,1,2,3.16227766016838,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,10,0,0,0,0,0,1,1,9.20702073252965,NA,NA,NA,5.71547606649408,0,1,1.5,10,5.76555023923445,NA,9.71428571428571,4.66666666666667,10,2,2.5,8.47692307692308,NA,NA,NA,7,0,0,1,1,NA,NA,NA,1.4142135623731,NA,NA,0,0.7
"107","Korea DPR","PRK",NA,6.43045774647888,NA,3.375,NA,8.21522887323944,NA,3.5,5,1,1.5,2.8317862731821,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.01901349698258,NA,0,0,1,1,6.75,8.63636363636364,10,9,7,0,1,2.5,0,NA,NA,6.43045774647888,0,10,1,1,8.01901349698258,NA,NA,1.73205080756888,NA,NA,NA,0,0.6
"108","Kuwait","KWT",3.14674992155932,6.8705985915493,NA,7.39,NA,3.43529929577465,1.28571428571428,0.5,0,1,1,1.61900669250912,9.01608582252763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91375440697744,NA,0,0,0,0,0,0.5,4.78,0.645933014354066,0,2.57142857142857,1,0,0,0,10,NA,0,6.8705985915493,0,0,1,1,2.62118267038932,0.788101148581287,NA,NA,NA,NA,NA,0,0.4
"109","Luxembourg","LUX",1.45608232277845,10,NA,6.39113047179135,1.5,5,3.07857142857143,0,0,0,1,1.77827941003892,8.68461913015344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,6.28660857254318,0,0,2.13139793160666,0,0,0,0.5,5.24,0,0,0.857142857142856,0,0,0,0,7.54226094358271,3,5.3,10,0,0,1,1.5,3.16227766016838,2.18946027430336,NA,NA,NA,NA,NA,0,0.3
"110","Madagascar","MDG",0.416354767406555,6.78257042253521,NA,6.06538461538462,10,7.36341171877438,8.90352536950792,9.25,3.45280983250844,4,4.5,2.61606928464557,2.35946613745546,0,10,0,0,0,0,1,1,0,10,0,10,10,0,3,3,0,10,0,10,10,0,3,3,4.61602559651615,10,7.34046698301729,8.89084825871301,9.21954445729289,0,4,4,10,10,7.94425301501354,8.42857142857143,8.5,0,2,3.5,2.13076923076923,10,9.37847931044442,6.78257042253521,10,6.90561966501688,2,2.5,6.84381850206601,2.14404068557486,NA,1.73205080756888,1.4142135623731,0.526782687642637,NA,0,0.1
"111","Malta","MLT",0.200699184047097,0,NA,8.27,NA,0.501784395766675,1.85714285714286,1.25,0,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,8.08702664766229,NA,0,1.4638501094228,0,0,1,1,6.54,0,1.00356879153335,0.714285714285714,2.5,0,0,0,10,NA,3,0,0,0,1,1,1,2.38639754086711,NA,NA,NA,NA,NA,0,0.4
"112","Mexico","MEX",1.99254301475205,4.66989436619718,NA,5.5338476561595,4.11483253588517,3.57817878536293,5.78571428571428,4.75,0.65777165810446,0,1,1.57435639406235,8.25693363926282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38286216406809,4.01849789832615,3.40756812266242,5.65685424949238,0,0,0,1,4.25,3.22966507177033,2.48646320452868,4.57142857142857,9.5,0,0,0.5,6.817695312319,5,7,4.66989436619718,0,1.31554331620892,0,0.5,2.47859805552502,1.16387561848927,NA,1.73205080756888,NA,NA,0.548034083046221,0,0.3
"113","Micronesia","FSM",NA,NA,NA,0,NA,NA,NA,6.16666666666667,NA,0,0.5,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.5,0,NA,NA,NA,6.11010092660779,NA,0,0.5,NA,NA,NA,8,5.33333333333333,10,1,1.5,0,NA,NA,NA,7,NA,0,0.5,NA,NA,NA,NA,1.4142135623731,NA,NA,0.3,0.8
"114","Moldova Republic of","MDA",1.43015722390675,3.70158450704224,NA,8,4.79665071770335,5.32759510855435,6.44285714285714,2.58333333333333,0,1,2,1.38706533194159,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,7.74596669241483,4.79233838298523,5.07339720152705,5.6163028001397,0,0,1,2,6,4.5933014354067,6.95360571006646,3.28571428571428,5.16666666666667,0,0,0,10,5,9.6,3.70158450704224,0,0,1,1.5,1.92395023507424,1.78246015067748,NA,NA,NA,NA,1.04832707316491,0,0.3
"115","Mongolia","MNG",3.10977034060904,3.56954225352113,NA,7.125,5.10047846889952,4.2555439547202,6.25496962893527,1.58333333333334,0,1,2,1.37452654624142,3.27317217767121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.5,6.51920240520265,4.647888855534,4.19988761950932,6.12778069853619,0,0,0,1,4.25,7.20095693779904,4.94154565591927,5,3.16666666666667,0,0,0.5,10,3,7.50993925787054,3.56954225352113,0,0,1,1.5,1.88932322632236,0.770763256892552,NA,NA,NA,NA,1.01236411278864,0,0.3
"116","Morocco","MAR",1.06614538525439,4.22975352112676,NA,5.46687161359914,NA,4.03187159196874,8.14285714285715,3.08333333333333,5,1,2,2.55022656381729,7.19982168334624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.5,5.45953510441961,NA,4.02701269879265,7.92824967172092,0,0,1,1.5,5.75,3.49282296650718,3.83398966281073,6.28571428571429,6.16666666666667,0,0,0,5.18374322719827,NA,10,4.22975352112676,0,10,2,2,6.50365552679934,1.47180841355626,NA,1.73205080756888,NA,NA,1.06157582614699,0,0.4
"117","Nauru","NRU",NA,NA,NA,4.92,NA,NA,NA,1.5,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,9.84,NA,NA,5.42857142857143,3,0,0,0.5,0,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0.2,0.8
"118","Panama","PAN",2.16811060188631,2.24911971830986,NA,7.22486,3.04784688995215,1.52174174446135,6.71428571428572,4.33333333333333,0,1,1.5,1.22462506264754,7.15440229353925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,6.95254825225974,2.2573643436327,1.33664476208016,5.8554004376912,0,0,0,1,5.26,5.09569377990431,0.794363770612849,3.42857142857143,8.66666666666667,0,0,0.5,9.18972,1,10,2.24911971830986,0,0,1,1.5,1.49970654406449,1.07617961369799,NA,NA,NA,NA,1.06131270663587,0,0.3
"119","Rwanda","RWA",2.70415446830861,8.19102112676057,NA,8.75,7.03349282296651,6.92008600024959,4.49056813807768,2.08333333333333,0,2,2.5,1.69174348054708,6.30208661109527,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,10,0,0,0,0,0,1,1,8.66025403784439,6.733121729901,6.80237562584212,1.04796346574647,0,0,1,2,7.5,9.06698564593302,5.64915087373862,8.85714285714286,4.16666666666667,0,0,1.5,10,5,0.123993419012507,8.19102112676057,0,0,1,1.5,2.86199600397355,0.971146711485768,NA,NA,NA,NA,NA,0,0.3
"120","Samoa","WSM",NA,NA,NA,4.36,2.10287081339713,NA,NA,2.08333333333333,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79045849625013,NA,NA,0,0,0,0,8.72,3.20574162679426,NA,7.14285714285714,4.16666666666667,0,0,1,0,1,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,0.6
"121","Sao Tome and Principe","STP",NA,4.18573943661971,NA,5.03912,NA,5.33277865259487,9.42857142857143,0.25,0,1,2,1.43035239491669,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0,10,0,0,1,1,0.884533775499835,NA,5.2079582558414,9.4112394811432,0,0,1,1.5,10,8.20574162679426,6.47981786857003,8.85714285714286,0.5,0,1,2,0.0782399999999992,NA,10,4.18573943661971,0,0,1,1,2.04590797364391,2,NA,NA,NA,NA,NA,0,0.5
"122","Saudi Arabia","SAU",1.64764928848343,1.85299295774648,NA,7.07,3.69617224880383,1.99436504889539,4.42857142857143,5.25,0,1,1.5,1.16672483447854,6.35809430052217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43428317685817,3.45857231933038,1.98934810430445,3.60555127546399,4.94974746830583,0,0,0.5,4.14,2.39234449760766,2.1357371400443,1.85714285714286,3.5,0,0,0,10,5,7,1.85299295774648,7,0,1,2,1.36124683938898,1.36197268508204,NA,NA,NA,NA,NA,0,0.3
"123","Senegal","SEN",1.44260122780868,7.44278169014085,NA,8.875,4.19617224880383,5.00769406928899,9.57142857142857,2.91666666666667,5,2,3,2.93720203303094,6.57003218622513,0,0,0,0,0,0,0,0,10,0,0,10,0,0,2,2,10,0,0,10,0,0,2,2,8.8034084308295,2.71888662831087,4.37576829486732,9.56182887467515,0,0,2,2,7.75,7.39234449760766,2.57260644843712,9.14285714285714,5.83333333333333,0,0,1.5,10,1,10,7.44278169014085,0,10,3,3.5,8.62715578284109,1.28100659351467,NA,1.73205080756888,NA,NA,NA,0,0.3
"124","Sierra Leone","SLE",1.84361997750971,4.44982394366197,NA,10,9.82057416267942,6.05551743577388,9.92857142857143,2.41666666666667,0,3,3.5,1.45239821715878,4.13392434926631,10,0,0,0,0,0,1,1,10,10,0,10,0,0,3,3,10,10,0,10,0,0,3,3,10,9.8189349347874,5.8387532765438,9.92831448793946,0,0,3,3.5,10,9.64114832535885,7.6612109278858,9.85714285714286,4.83333333333333,0,1,2.5,10,10,10,4.44982394366197,0,0,3,3,2.109460581206,1.29605322506377,NA,NA,NA,NA,NA,0,0.3
"125","Tanzania","TZA",0.268865591731938,2.46919014084507,NA,9.5,6.35645933014354,4.35759531654609,7.71428571428572,5.91666666666667,0,2,3,1.25354126095115,7.83848561323448,0,0,0,0,0,0,0,0,10,0,0,10,0,0,2,2,10,0,0,10,0,0,2,2,9.48683298050514,5.39803260279717,3.92715709326353,7.68114574786861,5.84522597225006,0,2,3,9,9.71291866028708,6.24600049224711,8.42857142857143,6.83333333333333,0,0,1.5,10,3,7,2.46919014084507,5,0,1,1.5,1.57136569290699,2.44885203325751,NA,NA,NA,NA,NA,0,0.3
"126","Togo","TGO",1.91012693773635,2.46919014084507,NA,9.875,4.84210526315789,4.05301741844124,6.72048499109643,1.66666666666666,0,1,1.5,1.25354126095115,7.9315616987926,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,10,0,0,0,0,0,1,1,9.87420882906575,2.94689845877251,3.73074273421934,6.37178245697499,0,0,1,1.5,9.75,8.68421052631579,5.63684469603741,8.85714285714286,3.33333333333333,0,0,1.5,10,1,4.58382712504999,2.46919014084507,0,0,1,1,1.57136569290699,1.01675941281897,NA,NA,NA,NA,NA,0,0.3
"127","Turkey","TUR",1.51045797086721,9.99559859154929,NA,4.59637399778564,2.72727272727273,7.62855243384996,2.87880952380952,4.33333333333333,0.519612269518295,1,1,1.79526907585,6.66539420857557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59380593614527,1.50755672288882,7.25202762841669,2.87410441537467,0,0,1,1,4.75,0.454545454545453,5.26150627615063,2.71428571428571,8.66666666666667,0,0,0.5,4.44274799557127,5,3.04333333333333,9.99559859154929,0,1.03922453903659,0,0.5,3.22299105470332,1.30458512615246,NA,1.73205080756888,NA,NA,NA,0,0.3
"128","Turkmenistan","TKM",NA,2.42517605633804,NA,7.08923076923077,NA,6.21258802816902,4.57142857142857,5.75,0,1,2,1.24791733600313,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,7.06780348862687,NA,4.92460765578136,3.87298334620741,5.61248608016091,0,1,1.5,7.64,3.27751196172249,10,2.14285714285714,4.5,0,1,1.5,6.53846153846154,NA,7,2.42517605633804,7,0,0,1,1.55729767749716,NA,NA,NA,1.4142135623731,NA,NA,0,0.6
"129","Tuvalu","TUV",NA,NA,NA,4.84,NA,NA,NA,6.66666666666667,5,0,1,3.16227766016838,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.77350269189625,0,0,0.5,9.68,NA,NA,8,3.33333333333333,10,1,2,0,NA,NA,NA,10,0,1,1,1,NA,NA,NA,1.4142135623731,NA,NA,0.2,0.8
